ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
690
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
518 1 20.4414 11.0069 11.0051 1.8295
2 1 1.57313 1.57182 1.57144 1.83117
687 2 9.49061 10.9653 10.237 0.785132
4 1 4.7176 1.57153 1.57156 1.8307
175 1 18.8713 9.43432 9.43195 1.82822
6 1 7.86263 1.57145 1.57129 1.83044
174 1 15.7312 9.43418 9.42874 1.81653
8 1 11.008 1.57156 1.57079 1.83042
173 1 12.6133 9.40403 9.38777 1.75344
10 1 14.1535 1.57175 1.57041 1.83069
172 1 9.42075 9.37546 9.3411 2.68107
12 1 17.2986 1.57195 1.57045 1.83127
99 1 0.00123166 7.35611e-05 6.28832 1.83032
14 1 20.443 1.57205 1.57093 1.83138
194 1 14.1504 7.86262 11.0038 1.79076
16 1 1.57309 4.71657 1.57151 1.83052
443 1 4.71847 11.0063 7.86308 1.81917
18 1 4.71716 4.71595 1.57154 1.83088
193 1 11.0228 7.8412 11.0069 1.99343
20 1 7.86236 4.71564 1.57107 1.83061
153 1 15.7261 0.00101796 9.43288 1.82977
22 1 11.0081 4.7156 1.57023 1.83056
154 1 18.8705 0.000634442 9.43308 1.82996
24 1 14.154 4.71564 1.56959 1.83119
155 1 0.000347135 3.14436 9.43325 1.82985
26 1 17.2992 4.71607 1.56987 1.8315
156 1 3.14447 3.14356 9.43328 1.82985
28 1 20.4431 4.71663 1.57079 1.83081
62 1 18.8711 0.000212892 3.14293 1.83121
30 1 1.57334 7.86173 1.57166 1.82999
157 1 6.28892 3.14209 9.43298 1.82994
32 1 4.71747 7.86149 1.57201 1.82978
158 1 9.43471 3.14068 9.43256 1.82927
34 1 7.86221 7.86084 1.57086 1.8302
147 1 18.873 9.43409 6.28614 1.83042
36 1 11.0084 7.86064 1.56907 1.83047
146 1 15.7315 9.43307 6.28156 1.83408
38 1 14.1547 7.8608 1.5684 1.83101
145 1 12.5883 9.43072 6.27132 1.83249
40 1 17.2995 7.86134 1.56938 1.83097
512 1 1.56799 11.0065 11.0059 1.8277
42 1 20.4434 7.86169 1.57065 1.83039
60 1 15.7263 0.000146357 3.1425 1.831
144 1 9.43668 9.43339 6.27332 1.77865
143 1 6.29068 9.43393 6.28739 1.82483
142 1 3.146 9.4342 6.28863 1.8272
141 1 0.00199818 9.43421 6.28791 1.82942
140 1 20.4433 7.86143 7.85995 1.8295
107 1 12.5812 0.000258668 6.28718 1.83025
171 1 6.29073 9.42858 9.4326 1.69715
51 1 1.57323 1.57193 4.71599 1.83051
170 1 3.14242 9.4319 9.43239 1.83226
53 1 4.71752 1.5713 4.71573 1.83058
169 1 22.0138 9.43377 9.43279 1.82969
55 1 7.86265 1.5712 4.71535 1.83026
168 1 18.8702 6.28915 9.43267 1.82911
57 1 11.0082 1.57136 4.71483 1.83031
167 1 15.7257 6.28898 9.43212 1.82654
59 1 14.1539 1.5716 4.71453 1.83079
166 1 12.5794 6.28629 9.4299 1.79702
61 1 17.2989 1.57205 4.715 1.83082
165 1 9.43492 6.27791 9.43148 1.75955
63 1 20.4431 1.57223 4.7157 1.83056
64 1 0.00124733 3.14423 3.14341 1.83085
65 1 1.5731 4.71641 4.71579 1.8303
66 1 3.1451 3.14376 3.14353 1.83126
67 1 4.71663 4.71517 4.7149 1.83254
68 1 6.28992 3.14342 3.14329 1.83052
69 1 7.8623 4.71485 4.71437 1.83038
70 1 9.43532 3.1433 3.1427 1.83029
71 1 11.0085 4.71463 4.71329 1.83036
72 1 12.5811 3.14336 3.1421 1.83052
73 1 14.1553 4.7143 4.71258 1.83336
74 1 15.7267 3.1435 3.142 1.83165
75 1 17.3003 4.71519 4.71358 1.83344
76 1 18.8714 3.14398 3.14262 1.83174
77 1 20.4435 4.71642 4.71524 1.83073
