ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
688
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
11 1 15.7225 1.74589e-15 0.000306434 1.8258
2 1 1.57112 1.57264 1.57294 1.82534
175 1 18.8655 9.43421 9.43435 1.82905
4 1 4.71613 1.57267 1.57296 1.82551
174 1 15.7121 9.4353 9.43512 1.81028
6 1 7.86087 1.57269 1.57297 1.82591
173 1 12.553 9.45967 9.45872 1.61353
8 1 11.0055 1.5727 1.57297 1.82605
172 1 9.4579 9.45967 9.45872 1.61353
10 1 14.1501 1.57269 1.57297 1.82591
171 1 6.29884 9.4353 9.43512 1.81028
12 1 17.2948 1.57267 1.57296 1.82551
170 1 3.14541 9.43421 9.43435 1.82905
14 1 20.4398 1.57264 1.57294 1.82534
169 1 22.0124 9.43456 9.43469 1.82653
16 1 1.57112 4.71758 1.57293 1.82578
17 1 3.14364 3.14515 0.000250597 1.82569
18 1 4.7162 4.71766 1.57306 1.82612
19 1 6.28857 3.14524 0.000256851 1.8257
20 1 7.86108 4.71787 1.57319 1.82585
21 1 9.43318 3.14526 0.000258491 1.82604
22 1 11.0055 4.71788 1.57313 1.82606
23 1 12.5777 3.14526 0.000258476 1.82604
24 1 14.1498 4.71787 1.57319 1.82585
25 1 15.7224 3.14524 0.000256818 1.8257
26 1 17.2947 4.71766 1.57306 1.82612
27 1 18.8673 3.14515 0.00025057 1.82569
28 1 20.4398 4.71758 1.57293 1.82578
168 1 18.8655 6.29115 9.43539 1.82474
30 1 1.57111 7.86232 1.57288 1.82598
31 1 3.14361 6.28993 0.000161386 1.82599
32 1 4.71614 7.86232 1.5729 1.82621
33 1 6.28841 6.28983 8.40125e-05 1.82673
34 1 7.86062 7.86201 1.57275 1.82739
167 1 15.7185 6.29337 9.43701 1.81943
36 1 11.0055 7.86223 1.57301 1.8276
166 1 12.5786 6.29099 9.43399 1.84895
38 1 14.1503 7.86201 1.57275 1.82739
39 1 15.7225 6.28983 8.39839e-05 1.82673
40 1 17.2948 7.86232 1.5729 1.82621
41 1 18.8673 6.28993 0.000161353 1.82599
42 1 20.4398 7.86232 1.57288 1.82598
43 1 22.0124 9.43462 0.000133439 1.82602
165 1 9.43234 6.29099 9.43399 1.84895
1 1 22.0124 0 0.000293614 1.82522
50 1 22.0124 0 3.14543 1.82544
15 1 22.0124 3.14508 0.000254 1.82565
164 1 6.29242 6.29337 9.43701 1.81943
49 1 18.8673 9.43462 8.75072e-05 1.82616
13 1 18.8674 1.70423e-15 0.000294192 1.82545
51 1 1.57115 1.57274 4.71793 1.82556
52 1 3.14366 1.30602e-15 3.14546 1.82562
53 1 4.71621 1.57288 4.71795 1.82605
54 1 6.28859 1.68377e-15 3.14553 1.82566
55 1 7.86108 1.57305 4.71811 1.82583
56 1 9.43319 1.28903e-15 3.14555 1.82597
57 1 11.0055 1.573 4.71812 1.82602
58 1 12.5777 4.06713e-16 3.14555 1.82597
59 1 14.1498 1.57305 4.71811 1.82583
60 1 15.7223 8.54746e-16 3.14553 1.82566
61 1 17.2947 1.57288 4.71795 1.82605
62 1 18.8673 5.60332e-16 3.14546 1.82562
63 1 20.4398 1.57274 4.71793 1.82556
64 1 22.0124 3.14527 3.14556 1.82549
65 1 1.57142 4.71794 4.71818 1.82565
66 1 3.14389 3.14544 3.1457 1.82527
67 1 4.71718 4.71866 4.71889 1.82435
68 1 6.28883 3.14556 3.14579 1.82523
69 1 7.862 4.71909 4.71924 1.82323
70 1 9.43329 3.14556 3.14577 1.82605
71 1 11.0055 4.71884 4.71896 1.82554
72 1 12.5776 3.14556 3.14577 1.82605
73 1 14.1489 4.71909 4.71924 1.82323
74 1 15.7221 3.14556 3.14579 1.82523
75 1 17.2937 4.71866 4.71889 1.82435
76 1 18.867 3.14544 3.1457 1.82527
